middleaged,Localgov,Assocacdm,Marriedcivspouse,Craftrepair,Wife,White,Female,overtime,UnitedStates,2
middleaged,Private,Masters,Nevermarried,Transportmoving,Ownchild,Black,Male,fulltime,UnitedStates,1
young,Private,HSgrad,Nevermarried,Craftrepair,Ownchild,White,Male,halftime,UnitedStates,1
senior,Private,HSgrad,Divorced,Otherservice,Notinfamily,White,Male,fulltime,UnitedStates,1
middleaged,Localgov,Masters,Marriedcivspouse,Profspecialty,Wife,Black,Female,fulltime,UnitedStates,2
young,Private,Somecollege,Marriedcivspouse,Admclerical,Husband,Black,Male,fulltime,UnitedStates,2
middleaged,Private,Profschool,Nevermarried,Profspecialty,Notinfamily,White,Female,overtime,UnitedStates,2
young,Private,5th6th,Nevermarried,Handlerscleaners,Notinfamily,White,Male,fulltime,Mexico,1
middleaged,Private,Doctorate,Divorced,Sales,Notinfamily,White,Male,overtime,UnitedStates,2
middleaged,Localgov,Profschool,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,Assocvoc,Marriedcivspouse,Handlerscleaners,Husband,White,Male,fulltime,UnitedStates,2
senior,Federalgov,Assocacdm,Marriedcivspouse,Craftrepair,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Localgov,HSgrad,Divorced,Handlerscleaners,Notinfamily,White,Male,fulltime,UnitedStates,2
middleaged,Stategov,Bachelors,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,1
young,Private,Somecollege,Marriedcivspouse,Execmanagerial,Wife,Black,Female,fulltime,UnitedStates,2
senior,Localgov,Somecollege,Marriedcivspouse,Handlerscleaners,Husband,White,Male,fulltime,UnitedStates,2
senior,Selfempnotinc,HSgrad,Marriedcivspouse,Otherservice,Husband,White,Male,overtime,Canada,2
middleaged,Localgov,Bachelors,Divorced,Profspecialty,Unmarried,White,Female,overtime,UnitedStates,2
young,Selfempnotinc,11th,Nevermarried,Admclerical,Ownchild,White,Female,fulltime,UnitedStates,1
young,Federalgov,Somecollege,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,HSgrad,Widowed,Execmanagerial,Unmarried,White,Male,overtime,UnitedStates,2
middleaged,Private,Somecollege,Divorced,Otherservice,Notinfamily,White,Female,fulltime,UnitedStates,2
middleaged,Private,Bachelors,Marriedcivspouse,Sales,Husband,White,Male,fulltime,Canada,2
young,Private,9th,Nevermarried,Privhouseserv,Ownchild,White,Male,fulltime,Mexico,1
young,Localgov,Bachelors,Nevermarried,Profspecialty,Ownchild,White,Female,halftime,UnitedStates,1
senior,Stategov,Assocvoc,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,HSgrad,Marriedcivspouse,Transportmoving,Husband,Black,Male,overtime,UnitedStates,1
middleaged,Private,Bachelors,Nevermarried,Execmanagerial,Notinfamily,White,Female,overtime,UnitedStates,2
young,Private,HSgrad,Nevermarried,Privhouseserv,Otherrelative,White,Female,halftime,UnitedStates,1
old,Private,HSgrad,Widowed,Admclerical,Unmarried,White,Female,halftime,UnitedStates,1
senior,Localgov,Somecollege,Divorced,Admclerical,Notinfamily,White,Female,fulltime,UnitedStates,1
senior,Selfempnotinc,HSgrad,Divorced,Craftrepair,Notinfamily,White,Male,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Divorced,Execmanagerial,Notinfamily,Black,Female,fulltime,UnitedStates,2
middleaged,Selfempnotinc,Somecollege,Separated,Craftrepair,Notinfamily,White,Male,overtime,UnitedStates,2
middleaged,Private,Somecollege,Divorced,Execmanagerial,Notinfamily,White,Female,overtime,UnitedStates,1
old,Private,HSgrad,Widowed,Handlerscleaners,Otherrelative,Black,Male,fulltime,UnitedStates,1
senior,Private,Assocvoc,Divorced,Otherservice,Notinfamily,White,Female,halftime,UnitedStates,1
young,Private,Bachelors,Nevermarried,Otherservice,Ownchild,Black,Female,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Nevermarried,Execmanagerial,Notinfamily,White,Male,fulltime,UnitedStates,2
senior,Selfempnotinc,Somecollege,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,1
young,Private,HSgrad,Marriedcivspouse,Otherservice,Ownchild,Black,Male,fulltime,UnitedStates,1
young,Private,Assocvoc,Nevermarried,Techsupport,Notinfamily,White,Male,fulltime,UnitedStates,1
middleaged,Private,HSgrad,Nevermarried,Otherservice,Otherrelative,White,Male,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Nevermarried,Profspecialty,Unmarried,White,Female,overtime,UnitedStates,2
senior,Private,Bachelors,Nevermarried,Execmanagerial,Notinfamily,White,Female,overtime,UnitedStates,2
middleaged,Selfempnotinc,Bachelors,Marriedcivspouse,Sales,Husband,AsianPacIslander,Male,overtime,South,1
senior,Private,Bachelors,Marriedcivspouse,Profspecialty,Husband,White,Male,toomuch,UnitedStates,2
young,Private,Somecollege,Nevermarried,Farmingfishing,Ownchild,White,Male,overtime,UnitedStates,1
young,Private,10th,Marriedcivspouse,Machineopinspct,Wife,White,Female,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Marriedcivspouse,Machineopinspct,Husband,White,Male,fulltime,UnitedStates,2
senior,Localgov,Somecollege,Marriedcivspouse,Protectiveserv,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,Masters,Marriedcivspouse,Sales,Husband,White,Male,overtime,UnitedStates,2
young,Stategov,Somecollege,Nevermarried,Profspecialty,Ownchild,White,Male,halftime,UnitedStates,1
senior,Stategov,Bachelors,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
middleaged,Private,Assocacdm,Divorced,Admclerical,Notinfamily,White,Male,fulltime,UnitedStates,1
middleaged,Private,11th,Marriedspouseabsent,Handlerscleaners,Notinfamily,AmerIndianEskimo,Male,fulltime,Mexico,1
senior,Private,Somecollege,Marriedcivspouse,Transportmoving,Husband,White,Male,overtime,UnitedStates,2
young,Private,Somecollege,Nevermarried,Craftrepair,Notinfamily,White,Male,overtime,UnitedStates,1
old,Private,HSgrad,Widowed,Admclerical,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Private,Assocacdm,Divorced,Execmanagerial,Notinfamily,White,Male,fulltime,UnitedStates,2
middleaged,Private,HSgrad,Divorced,Craftrepair,Notinfamily,White,Male,overtime,UnitedStates,2
middleaged,Private,10th,Nevermarried,Otherservice,Notinfamily,White,Male,overtime,Mexico,1
young,Private,Somecollege,Nevermarried,Sales,Otherrelative,White,Male,fulltime,UnitedStates,1
middleaged,Selfempinc,Somecollege,Nevermarried,Execmanagerial,Ownchild,White,Male,overtime,UnitedStates,1
middleaged,Private,Masters,Marriedcivspouse,Machineopinspct,Husband,White,Male,halftime,Canada,1
senior,Private,Somecollege,Nevermarried,Handlerscleaners,Notinfamily,White,Male,fulltime,UnitedStates,1
middleaged,Private,Somecollege,Nevermarried,Sales,Ownchild,White,Male,halftime,UnitedStates,1
young,Private,HSgrad,Marriedcivspouse,Admclerical,Wife,White,Female,fulltime,UnitedStates,1
middleaged,Private,HSgrad,Divorced,Transportmoving,Unmarried,White,Female,overtime,Germany,1
middleaged,Private,Bachelors,Marriedcivspouse,Craftrepair,Husband,White,Male,overtime,UnitedStates,2
old,Federalgov,HSgrad,Widowed,Otherservice,Notinfamily,White,Male,halftime,UnitedStates,1
senior,Private,Bachelors,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,Italy,2
middleaged,Selfempinc,Masters,Divorced,Execmanagerial,Unmarried,AsianPacIslander,Male,overtime,India,2
senior,Localgov,Masters,Marriedcivspouse,Profspecialty,Husband,White,Male,toomuch,UnitedStates,2
middleaged,Private,Assocacdm,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,5th6th,Marriedcivspouse,Craftrepair,Husband,Other,Male,fulltime,PuertoRico,2
middleaged,Private,Bachelors,Marriedcivspouse,Transportmoving,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,12th,Nevermarried,Protectiveserv,Ownchild,Black,Male,fulltime,UnitedStates,1
old,Private,Bachelors,Nevermarried,Craftrepair,Notinfamily,White,Male,overtime,UnitedStates,2
senior,Private,Assocvoc,Marriedcivspouse,Profspecialty,Wife,White,Female,overtime,UnitedStates,2
old,Stategov,Doctorate,Marriedcivspouse,Profspecialty,Husband,Black,Male,halftime,UnitedStates,2
middleaged,Selfempinc,Somecollege,Marriedcivspouse,Execmanagerial,Husband,AsianPacIslander,Male,fulltime,South,2
middleaged,Stategov,HSgrad,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
young,Selfempnotinc,Somecollege,Nevermarried,Transportmoving,Ownchild,White,Male,fulltime,UnitedStates,1
senior,Selfempnotinc,HSgrad,Marriedcivspouse,Sales,Husband,Black,Male,overtime,UnitedStates,2
senior,Stategov,HSgrad,Marriedcivspouse,Execmanagerial,Wife,White,Female,fulltime,UnitedStates,2
young,Private,11th,Marriedcivspouse,Transportmoving,Husband,White,Male,fulltime,Poland,2
senior,Stategov,Masters,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
young,Selfempinc,Somecollege,Nevermarried,Profspecialty,Notinfamily,White,Male,overtime,UnitedStates,1
senior,Private,HSgrad,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
young,Private,Somecollege,Divorced,Sales,Ownchild,AsianPacIslander,Female,fulltime,Philippines,1
middleaged,Private,HSgrad,Nevermarried,Craftrepair,Otherrelative,AmerIndianEskimo,Male,overtime,UnitedStates,2
senior,Stategov,HSgrad,Marriedcivspouse,Protectiveserv,Husband,White,Male,toomuch,UnitedStates,2
middleaged,Private,Assocacdm,Marriedcivspouse,Techsupport,Husband,White,Male,overtime,UnitedStates,2
senior,Selfempinc,HSgrad,Marriedcivspouse,Execmanagerial,Wife,AmerIndianEskimo,Female,fulltime,UnitedStates,2
middleaged,Localgov,Somecollege,Marriedcivspouse,Protectiveserv,Husband,White,Male,fulltime,UnitedStates,2
young,Private,Masters,Marriedcivspouse,Profspecialty,Husband,AsianPacIslander,Male,overtime,India,2
middleaged,Private,Bachelors,Marriedcivspouse,Otherservice,Wife,AsianPacIslander,Female,fulltime,UnitedStates,2
young,Private,HSgrad,Divorced,Otherservice,Notinfamily,White,Male,overtime,UnitedStates,1
senior,Selfempnotinc,Somecollege,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,HSgrad,Marriedcivspouse,Machineopinspct,Husband,White,Male,fulltime,Italy,2
middleaged,Private,Assocvoc,Nevermarried,Profspecialty,Notinfamily,White,Male,fulltime,UnitedStates,1
middleaged,Selfempnotinc,Bachelors,Nevermarried,Profspecialty,Notinfamily,White,Male,overtime,UnitedStates,2
middleaged,Stategov,Masters,Divorced,Execmanagerial,Unmarried,White,Female,fulltime,UnitedStates,1
senior,Private,Assocvoc,Divorced,Otherservice,Notinfamily,White,Male,fulltime,UnitedStates,1
middleaged,Localgov,Masters,Marriedcivspouse,Execmanagerial,Wife,AmerIndianEskimo,Female,overtime,UnitedStates,2
middleaged,Localgov,Somecollege,Marriedcivspouse,Protectiveserv,Husband,White,Male,overtime,UnitedStates,1
young,Private,Somecollege,Marriedcivspouse,Otherservice,Husband,White,Male,fulltime,UnitedStates,1
young,Stategov,12th,Nevermarried,Execmanagerial,Notinfamily,White,Male,overtime,UnitedStates,2
middleaged,Localgov,Assocvoc,Marriedcivspouse,Transportmoving,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,Assocvoc,Divorced,Sales,Notinfamily,White,Male,overtime,UnitedStates,1
senior,Private,HSgrad,Widowed,Machineopinspct,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Private,Masters,Nevermarried,Execmanagerial,Notinfamily,Other,Male,fulltime,Cuba,1
middleaged,Stategov,Masters,Nevermarried,Profspecialty,Notinfamily,White,Male,fulltime,UnitedStates,1
young,Private,HSgrad,Nevermarried,Transportmoving,Otherrelative,Black,Male,overtime,UnitedStates,1
senior,Private,Somecollege,Divorced,Profspecialty,Notinfamily,White,Male,overtime,UnitedStates,2
senior,Private,Somecollege,Marriedcivspouse,Craftrepair,Husband,White,Male,fulltime,Germany,2
senior,Private,Somecollege,Nevermarried,Admclerical,Ownchild,White,Female,fulltime,UnitedStates,1
middleaged,Stategov,Bachelors,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
middleaged,Federalgov,Assocacdm,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
young,Private,Somecollege,Marriedcivspouse,Sales,Wife,AmerIndianEskimo,Female,fulltime,UnitedStates,1
middleaged,Private,10th,Marriedcivspouse,Execmanagerial,Wife,White,Female,fulltime,UnitedStates,1
middleaged,Private,Masters,Marriedcivspouse,Execmanagerial,Wife,White,Female,fulltime,UnitedStates,2
middleaged,Private,Somecollege,Divorced,Machineopinspct,Unmarried,White,Female,halftime,UnitedStates,1
senior,Localgov,Bachelors,Separated,Profspecialty,Notinfamily,White,Male,fulltime,UnitedStates,2
middleaged,Private,HSgrad,Divorced,Admclerical,Notinfamily,White,Female,fulltime,UnitedStates,1
senior,Private,HSgrad,Marriedcivspouse,Sales,Husband,White,Male,toomuch,UnitedStates,2
middleaged,Stategov,Assocacdm,Marriedcivspouse,Protectiveserv,Husband,White,Male,fulltime,UnitedStates,1
middleaged,Selfempnotinc,Somecollege,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
middleaged,Selfempnotinc,Bachelors,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
senior,Private,11th,Separated,Otherservice,Notinfamily,Black,Female,fulltime,Jamaica,1
old,Selfempnotinc,Somecollege,Marriedcivspouse,Farmingfishing,Husband,White,Male,halftime,UnitedStates,1
young,Private,Bachelors,Nevermarried,Admclerical,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Marriedcivspouse,Transportmoving,Husband,White,Male,overtime,UnitedStates,2
senior,Private,11th,Marriedcivspouse,Otherservice,Wife,White,Female,fulltime,UnitedStates,1
senior,Private,HSgrad,Divorced,Admclerical,Unmarried,Black,Female,fulltime,UnitedStates,1
senior,Federalgov,Bachelors,Marriedcivspouse,Techsupport,Husband,White,Male,overtime,UnitedStates,2
middleaged,Localgov,HSgrad,Divorced,Execmanagerial,Notinfamily,White,Male,fulltime,UnitedStates,1
middleaged,Private,Somecollege,Nevermarried,Craftrepair,Notinfamily,White,Male,fulltime,Italy,1
middleaged,Private,Somecollege,Nevermarried,Admclerical,Unmarried,AsianPacIslander,Female,fulltime,UnitedStates,1
middleaged,Private,11th,Divorced,Otherservice,Unmarried,White,Female,fulltime,UnitedStates,1
middleaged,Private,HSgrad,Marriedcivspouse,Machineopinspct,Husband,White,Male,overtime,Ireland,2
senior,Localgov,HSgrad,Widowed,Craftrepair,Notinfamily,Black,Male,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Nevermarried,Admclerical,Ownchild,White,Female,fulltime,Portugal,1
young,Stategov,Bachelors,Nevermarried,Profspecialty,Ownchild,White,Female,overtime,UnitedStates,1
middleaged,Selfempnotinc,Bachelors,MarriedAFspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
senior,Stategov,Bachelors,Nevermarried,Execmanagerial,Notinfamily,Black,Female,fulltime,OutlyingUS(GuamUSVIetc,1
senior,Private,HSgrad,Marriedcivspouse,Admclerical,Husband,Black,Male,fulltime,UnitedStates,2
senior,Federalgov,Somecollege,Marriedcivspouse,Admclerical,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,HSgrad,Divorced,Admclerical,Notinfamily,White,Female,fulltime,UnitedStates,2
senior,Federalgov,HSgrad,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,5th6th,Nevermarried,Machineopinspct,Unmarried,White,Female,fulltime,Mexico,1
middleaged,Private,Somecollege,Nevermarried,Otherservice,Unmarried,White,Female,fulltime,UnitedStates,1
senior,Federalgov,Somecollege,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Selfempinc,Somecollege,Marriedcivspouse,Admclerical,Wife,White,Female,halftime,UnitedStates,2
senior,Federalgov,Masters,Marriedcivspouse,Execmanagerial,Husband,Black,Male,fulltime,UnitedStates,2
middleaged,Private,Bachelors,Divorced,Profspecialty,Notinfamily,White,Female,fulltime,UnitedStates,2
young,Private,Masters,Nevermarried,Techsupport,Notinfamily,White,Male,overtime,UnitedStates,1
middleaged,Private,Somecollege,Nevermarried,Techsupport,Notinfamily,White,Female,overtime,UnitedStates,2
senior,Selfempnotinc,HSgrad,Marriedcivspouse,Machineopinspct,Wife,White,Female,halftime,UnitedStates,2
senior,Private,Bachelors,Divorced,Execmanagerial,Unmarried,White,Female,fulltime,UnitedStates,2
middleaged,Private,Somecollege,Nevermarried,Profspecialty,Notinfamily,White,Female,halftime,UnitedStates,1
senior,Federalgov,Somecollege,Marriedcivspouse,Execmanagerial,Husband,Black,Male,fulltime,UnitedStates,2
middleaged,Private,Assocvoc,Nevermarried,Profspecialty,Notinfamily,White,Male,overtime,UnitedStates,1
middleaged,Private,Somecollege,Separated,Craftrepair,Unmarried,White,Male,overtime,UnitedStates,2
young,Selfempinc,HSgrad,Nevermarried,Transportmoving,Notinfamily,White,Male,overtime,UnitedStates,1
middleaged,Private,Somecollege,Nevermarried,Admclerical,Ownchild,White,Male,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Divorced,Execmanagerial,Notinfamily,White,Female,overtime,UnitedStates,2
middleaged,Private,Doctorate,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
young,Private,Bachelors,Nevermarried,Execmanagerial,Ownchild,White,Male,fulltime,UnitedStates,1
senior,Private,Doctorate,Marriedcivspouse,Profspecialty,Husband,White,Male,toomuch,UnitedStates,1
senior,Private,HSgrad,Marriedcivspouse,Farmingfishing,Husband,White,Male,toomuch,UnitedStates,2
middleaged,Private,1st4th,Marriedspouseabsent,Machineopinspct,Unmarried,White,Female,fulltime,DominicanRepublic,1
young,Private,Bachelors,Nevermarried,Otherservice,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Selfempnotinc,Masters,Marriedcivspouse,Sales,Husband,White,Male,fulltime,UnitedStates,2
old,Private,HSgrad,Widowed,Handlerscleaners,Notinfamily,White,Female,halftime,UnitedStates,1
middleaged,Federalgov,Profschool,Nevermarried,Profspecialty,Notinfamily,White,Female,toomuch,UnitedStates,2
senior,Private,Masters,Divorced,Execmanagerial,Notinfamily,White,Male,overtime,UnitedStates,2
senior,Private,1st4th,Marriedcivspouse,Craftrepair,Husband,Black,Male,fulltime,Haiti,2
middleaged,Private,Bachelors,Marriedcivspouse,Techsupport,Wife,White,Female,halftime,UnitedStates,2
middleaged,Private,HSgrad,Marriedcivspouse,Privhouseserv,Wife,White,Female,overtime,UnitedStates,1
middleaged,Private,Bachelors,Marriedcivspouse,Craftrepair,Husband,AsianPacIslander,Male,fulltime,Philippines,2
senior,Private,HSgrad,Marriedcivspouse,Execmanagerial,Wife,White,Female,fulltime,UnitedStates,2
middleaged,Selfempnotinc,Somecollege,Marriedcivspouse,Farmingfishing,Husband,White,Male,overtime,UnitedStates,2
senior,Selfempnotinc,Somecollege,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
senior,Private,HSgrad,Marriedcivspouse,Otherservice,Wife,White,Female,fulltime,UnitedStates,1
middleaged,Stategov,Doctorate,Divorced,Profspecialty,Notinfamily,White,Female,fulltime,UnitedStates,2
middleaged,Selfempinc,9th,Marriedcivspouse,Sales,Wife,White,Female,toomuch,DominicanRepublic,1
young,Private,Bachelors,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
middleaged,Localgov,Somecollege,Nevermarried,Transportmoving,Unmarried,Black,Female,fulltime,UnitedStates,1
senior,Private,Somecollege,Widowed,Sales,Unmarried,White,Female,fulltime,UnitedStates,1
senior,Private,Assocacdm,Marriedcivspouse,Admclerical,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Selfempnotinc,HSgrad,Divorced,Farmingfishing,Notinfamily,White,Male,overtime,UnitedStates,2
senior,Selfempnotinc,Bachelors,Marriedcivspouse,Execmanagerial,Husband,White,Male,toomuch,UnitedStates,2
middleaged,Private,Assocvoc,Marriedcivspouse,Transportmoving,Husband,White,Male,toomuch,UnitedStates,2
senior,Selfempinc,Somecollege,Marriedcivspouse,Sales,Husband,White,Male,overtime,UnitedStates,2
senior,Localgov,HSgrad,Marriedcivspouse,Protectiveserv,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,Assocacdm,Marriedcivspouse,Machineopinspct,Husband,White,Male,overtime,UnitedStates,2
senior,Selfempinc,Bachelors,Divorced,Execmanagerial,Notinfamily,White,Male,toomuch,UnitedStates,2
middleaged,Localgov,Profschool,Nevermarried,Profspecialty,Notinfamily,White,Male,fulltime,UnitedStates,2
middleaged,Selfempinc,Somecollege,Marriedcivspouse,Protectiveserv,Husband,White,Male,overtime,UnitedStates,2
middleaged,Private,HSgrad,Divorced,Execmanagerial,Notinfamily,White,Male,overtime,UnitedStates,1
middleaged,Private,Masters,Nevermarried,Profspecialty,Notinfamily,Black,Male,fulltime,UnitedStates,1
middleaged,Selfempnotinc,Doctorate,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Stategov,Somecollege,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,Somecollege,Marriedcivspouse,Otherservice,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,Assocvoc,Marriedcivspouse,Profspecialty,Husband,White,Male,halftime,UnitedStates,2
middleaged,Private,Bachelors,Nevermarried,Profspecialty,Unmarried,White,Female,fulltime,UnitedStates,1
young,Private,Assocvoc,Nevermarried,Machineopinspct,Notinfamily,White,Male,fulltime,UnitedStates,1
senior,Localgov,Bachelors,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
senior,Stategov,Doctorate,Marriedcivspouse,Profspecialty,Husband,AsianPacIslander,Male,fulltime,India,1
middleaged,Private,Somecollege,Marriedspouseabsent,Profspecialty,Notinfamily,White,Male,fulltime,UnitedStates,2
senior,Private,Masters,Separated,Machineopinspct,Unmarried,AsianPacIslander,Female,overtime,India,1
middleaged,Stategov,Somecollege,Marriedcivspouse,Admclerical,Husband,White,Male,fulltime,UnitedStates,1
middleaged,Private,Doctorate,Nevermarried,Profspecialty,Notinfamily,White,Male,overtime,UnitedStates,1
senior,Private,Somecollege,Marriedcivspouse,Transportmoving,Husband,White,Male,fulltime,UnitedStates,1
middleaged,Private,Assocvoc,Marriedcivspouse,Profspecialty,Ownchild,White,Female,halftime,UnitedStates,2
middleaged,Private,Bachelors,Divorced,Admclerical,Unmarried,White,Female,fulltime,UnitedStates,2
middleaged,Localgov,Assocvoc,Nevermarried,Admclerical,Notinfamily,White,Female,overtime,UnitedStates,1
young,Localgov,HSgrad,Nevermarried,Craftrepair,Otherrelative,Black,Female,fulltime,UnitedStates,1
senior,Private,7th8th,Marriedcivspouse,Craftrepair,Husband,White,Male,fulltime,Poland,2
middleaged,Private,Somecollege,Divorced,Handlerscleaners,Unmarried,White,Female,fulltime,UnitedStates,1
senior,Private,7th8th,Divorced,Techsupport,Unmarried,White,Female,fulltime,Columbia,1
middleaged,Private,Masters,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,12th,Marriedcivspouse,Admclerical,Wife,Black,Female,fulltime,UnitedStates,2
senior,Private,HSgrad,Marriedcivspouse,Protectiveserv,Husband,White,Male,fulltime,UnitedStates,2
senior,Federalgov,HSgrad,Divorced,Execmanagerial,Notinfamily,White,Male,fulltime,UnitedStates,2
senior,Private,HSgrad,Widowed,Admclerical,Ownchild,White,Female,fulltime,UnitedStates,1
young,Federalgov,HSgrad,Nevermarried,ArmedForces,Ownchild,White,Male,fulltime,UnitedStates,1
middleaged,Selfempinc,Doctorate,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
middleaged,Private,Assocvoc,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,9th,Marriedcivspouse,Sales,Husband,Black,Male,overtime,UnitedStates,2
senior,Selfempnotinc,Masters,Nevermarried,Execmanagerial,Notinfamily,White,Male,fulltime,UnitedStates,1
old,Private,9th,Marriedcivspouse,Otherservice,Husband,White,Male,fulltime,UnitedStates,1
young,Private,Somecollege,Nevermarried,Admclerical,Otherrelative,White,Male,fulltime,Nicaragua,1
middleaged,Private,9th,Marriedcivspouse,Admclerical,Husband,White,Male,fulltime,UnitedStates,1
middleaged,Federalgov,HSgrad,Nevermarried,Handlerscleaners,Ownchild,White,Female,fulltime,UnitedStates,1
young,Private,11th,Nevermarried,Handlerscleaners,Ownchild,White,Male,overtime,UnitedStates,1
senior,Federalgov,Masters,Marriedcivspouse,Execmanagerial,Husband,AsianPacIslander,Male,overtime,UnitedStates,2
young,Private,Assocacdm,Nevermarried,Sales,Ownchild,White,Male,fulltime,UnitedStates,1
senior,Federalgov,Somecollege,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,Doctorate,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Federalgov,Assocvoc,Marriedcivspouse,Techsupport,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Selfempinc,Masters,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
young,Private,Somecollege,Nevermarried,Execmanagerial,Ownchild,White,Male,overtime,UnitedStates,1
senior,Private,Masters,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,1
middleaged,Private,HSgrad,Divorced,Admclerical,Unmarried,White,Female,fulltime,UnitedStates,2
middleaged,Localgov,Somecollege,Nevermarried,Admclerical,Ownchild,White,Female,halftime,UnitedStates,1
old,Selfempnotinc,Masters,Marriedcivspouse,Sales,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,Somecollege,Nevermarried,Handlerscleaners,Ownchild,Black,Male,fulltime,UnitedStates,1
senior,Federalgov,Bachelors,Marriedcivspouse,Execmanagerial,Wife,White,Female,fulltime,UnitedStates,2
middleaged,Private,HSgrad,Nevermarried,Otherservice,Ownchild,Black,Male,fulltime,UnitedStates,1
middleaged,Localgov,7th8th,Divorced,Otherservice,Notinfamily,White,Male,fulltime,UnitedStates,1
senior,Stategov,Assocvoc,Divorced,Techsupport,Notinfamily,White,Male,fulltime,UnitedStates,2
middleaged,Private,Bachelors,Nevermarried,Admclerical,Notinfamily,Black,Female,fulltime,UnitedStates,1
middleaged,Private,9th,Marriedcivspouse,Craftrepair,Husband,Other,Male,fulltime,Mexico,1
young,Private,HSgrad,Nevermarried,Handlerscleaners,Ownchild,White,Female,overtime,UnitedStates,1
middleaged,Private,HSgrad,Nevermarried,Admclerical,Otherrelative,White,Male,fulltime,UnitedStates,1
young,Private,HSgrad,Divorced,Sales,Ownchild,White,Male,fulltime,UnitedStates,1
middleaged,Selfempnotinc,Assocacdm,Marriedcivspouse,Otherservice,Wife,White,Female,fulltime,UnitedStates,2
young,Private,Somecollege,Nevermarried,Admclerical,Ownchild,White,Female,overtime,DominicanRepublic,1
young,Private,Somecollege,Nevermarried,Otherservice,Notinfamily,White,Female,fulltime,Germany,1
middleaged,Private,Assocvoc,Nevermarried,Execmanagerial,Notinfamily,White,Male,overtime,UnitedStates,2
middleaged,Selfempnotinc,10th,Marriedcivspouse,Transportmoving,Husband,Black,Male,overtime,UnitedStates,1
